,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
10,2013-01-15 09:15:00,872.0,878.0,862.7,870.0,52656,2013-01-15 15:29:00,2013-01-15 09:15:00,60162.96518747027,123662.81818181818,-1.1802413321976073,1.4565428428719505,,60162.96518747027,123662.81818181818,-1.1802413321976073,,
11,2013-01-16 09:15:00,877.15,877.15,863.0,870.0,30182,2013-01-16 15:29:00,2013-01-16 09:15:00,63130.71598031738,115872.75,-1.357354319040454,-0.9008114761685035,,63130.71598031738,115872.75,-1.357354319040454,,
12,2013-01-17 09:15:00,870.2,884.0,865.35,878.0,57373,2013-01-17 15:29:00,2013-01-17 09:15:00,62625.14891878974,111372.76923076923,-0.8622697137342441,-2.9954477948311684,,62625.14891878974,111372.76923076923,-0.8622697137342441,,
13,2013-01-18 09:15:00,872.7,885.0,865.2,877.0,23303,2013-01-18 15:29:00,2013-01-18 09:15:00,64468.75464181332,105082.07142857143,-1.2685070757599364,-4.705148645466917,,64468.75464181332,105082.07142857143,-1.2685070757599364,,
14,2013-01-21 09:15:00,889.7,889.7,867.55,875.0,16103,2013-01-21 15:29:00,2013-01-21 09:15:00,66119.35740751133,99150.13333333333,-1.2560184579758025,-6.726488859758315,,66119.35740751133,99150.13333333333,-1.2560184579758025,,
15,2013-01-22 09:15:00,880.0,887.0,871.0,882.0,627620,2013-01-22 15:29:00,2013-01-22 09:15:00,143047.613650141,132179.5,3.4634656766223633,-2.423281020881524,,143047.613650141,132179.5,3.4634656766223633,,
16,2013-01-23 09:15:00,882.95,895.0,875.0,877.95,28686,2013-01-23 15:29:00,2013-01-23 09:15:00,140896.86834700435,126091.64705882352,-0.6913258484846551,-4.511707102083519,,140896.86834700435,126091.64705882352,-0.6913258484846551,,
17,2013-01-24 09:15:00,880.45,880.45,864.1,870.0,94403,2013-01-24 15:29:00,2013-01-24 09:15:00,137119.40270770097,124331.16666666667,-0.21826354312864749,-4.761745029641806,,137119.40270770097,124331.16666666667,-0.21826354312864749,,
18,2013-01-25 09:15:00,880.0,883.5,855.0,868.0,132972,2013-01-25 15:29:00,2013-01-25 09:15:00,133476.17273998013,124785.94736842105,0.061329692510182214,-3.531024931200377,,133476.17273998013,124785.94736842105,0.061329692510182214,,
19,2013-01-28 09:15:00,861.35,875.0,849.0,860.0,44478,2013-01-28 15:29:00,2013-01-28 09:15:00,131268.57643528972,120770.55,-0.5811943122397556,-3.8903792334285567,-3.2989491250588734,131268.57643528972,120770.55,-0.5811943122397556,,
20,2013-01-29 09:15:00,861.65,863.85,849.3,853.7,243523,2013-01-29 15:29:00,2013-01-29 09:15:00,130745.01093091187,126615.90476190476,0.8941610422127018,-1.815976859018248,-3.626201095247893,130745.01093091187,126615.90476190476,0.8941610422127018,-0.35943401614629766,
21,2013-01-30 09:15:00,852.25,865.9,849.55,858.15,61859,2013-01-30 15:29:00,2013-01-30 09:15:00,128449.18708743763,123672.40909090909,-0.48122849581626087,-0.9398510357940548,-3.6301050512104487,128449.18708743763,123672.40909090909,-0.48122849581626087,-1.8406625119625586,
22,2013-01-31 09:15:00,862.0,872.4,853.35,870.05,34207,2013-01-31 15:29:00,2013-01-31 09:15:00,126943.72553898224,119782.60869565218,-0.6741223981911053,-0.751703720250916,-3.405730643752423,126943.72553898224,119782.60869565218,-0.6741223981911053,-3.747151515082085,
23,2013-02-01 09:15:00,861.1,865.0,851.1,855.0,95719,2013-02-01 15:29:00,2013-02-01 09:15:00,124363.92284222381,118779.95833333333,-0.1854312553536122,0.33137210015540813,-2.902078569190191,124363.92284222381,118779.95833333333,-0.1854312553536122,-4.373776545311509,
